Ticker,Price,DollarVol($M),SMA20,SMA50,ATR_PCT,RVOL,RET5,RET20,Name,Sector,Industry,MktCap($B),RevYoY,OpMarginTTM,OperatingMargins(info),ROE(info),EV_EBITDA,PE,PEG,FCF_Yield,PB,DivYield,PayoutRatio,CreatedAtUTC,Source
BHP,57.13,208.95,55.864000129699704,55.06640007019043,0.02480558098278966,0.7683831723920101,0.020725385422772247,0.024753382387717293,BHP Group Limited,Basic Materials,Other Industrial Metals & Mining,145.06,,,0.37695,0.21992001,13.14360383526923,16.092958,,,6.0828366,3.85,0.699,2025-10-29T04:20:30Z,us_all
FWONA,87.37,10.5,92.946000289917,92.31839996337891,0.023279488880106985,0.5302712737289658,-0.026409574031696414,-0.0824406466444606,Formula One Group,Communication Services,Entertainment,23.46,0.1337678460583489,0.08846352819451629,0.21104,0.037920002,27.903169232349164,86.50495,6.0918978873239436,0.032387816377145495,2.782307,0.0,0.0,2025-10-29T04:20:30Z,us_all
WW,34.7,10.09,28.45149984359741,29.80099998474121,0.06925072327302463,3.0237290840435294,0.16092343497861772,0.2682748533934911,"WW International, Inc.",Consumer Cyclical,Personal Services,0.35,-0.11649697431625616,0.02480873785883585,0.32334,,5.377794751850309,2.5608857,0.048615796567696865,-0.021013265751524943,0.9108329,0.0,0.0,2025-10-29T04:20:30Z,us_all
AMC,2.72,70.63,2.844000005722046,2.8501999950408936,0.0459558881305478,0.8167900943386373,-0.058823553675816265,-0.06206898649580772,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,1.4,-0.03644599592735731,0.004719667995768574,0.0661,,22.528523976608188,,,-0.033139707454084115,-0.68290234,0.0,0.0,2025-10-29T04:20:30Z,us_all
MUST,20.65,2.67,20.597500228881835,20.375340423583985,0.008054652275427376,0.5700943100285727,-0.00048403818759412687,0.008596203953448844,Columbia Multi-Sector Municipal Income ETF,,,,,,,,,,,,,3.24,,2025-10-29T04:20:30Z,us_all
PRF,46.07,12.44,45.35300006866455,44.803752975463865,0.011581756442348176,0.6478204773071005,0.01075028179212767,0.019022354075802772,Invesco RAFI US 1000 ETF,,,,,,,,,20.698103,,,,1.67,,2025-10-29T04:20:30Z,us_all
BF-B,28.22,92.95,27.879500102996825,28.13072998046875,0.027399511792506187,0.989684893528166,-0.016724788739545637,0.04209746650148527,Brown-Forman Corporation,Consumer Defensive,Beverages - Wineries & Distilleries,13.28,-0.04858784107228342,0.2750759878419453,0.27165002,0.22649,12.836835974903135,15.765363,8.385215505396983,0.037505423798054126,3.3451872,3.18,0.50130004,2025-10-29T04:20:30Z,us_all
FSMB,20.04,2.16,20.046863555908203,20.011751022338867,0.003474887746800269,0.5825242718446602,-0.0017434543502844457,0.0005966401303865165,First Trust Short Duration Managed Municipal ETF,,,,,,,,,,,,,3.05,,2025-10-29T04:20:30Z,us_all
PTLC,56.49,8.87,55.06450004577637,54.18110000610351,0.01273019286665633,0.9907922159319632,0.02346011143200477,0.03168372285485099,Pacer Trendpilot US Large Cap ETF,,,4.3,,,,,,29.036974,,,,0.65,,2025-10-29T04:20:30Z,us_all
VOTE,80.92,1.34,78.84907493591308,77.56783264160157,0.011684024875011984,1.443547415351247,0.0228852905982313,0.031122542672549214,TCW Transform 500 ETF,,,,,,,,,29.111311,,,,1.07,,2025-10-29T04:20:30Z,us_all
APLT,1.3,7.25,1.1756999969482422,0.7757400000095367,0.12005494631455298,0.24902214162177927,-0.10344833823077959,1.148760184019729,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,0.19,-0.9544681276893826,-913.016393442623,-920.57025,-1.50816,,,,-0.575770770960676,10.569105,0.0,0.0,2025-10-29T04:20:30Z,us_all
SPTS,29.38,36.08,29.329000091552736,29.234500045776368,0.0008752092869091378,0.5916440640437554,,0.005303636519202737,SPDR Portfolio Short Term Treasury ETF,,,,,,,,,,,,,4.11,,2025-10-29T04:20:30Z,us_all
NFLW,35.82,2.18,38.84462146759033,39.95893127441406,0.04218225453448294,0.7823868623317393,-0.13435847191283035,-0.10199519686870728,Roundhill NFLX WeeklyPay ETF,,,,,,,,,,,,,0.0,,2025-10-29T04:20:30Z,us_all
RSP,190.46,2797.67,189.6675003051758,188.4502438354492,0.012267294805363465,0.8572527498767487,-0.0015725927951732999,0.0040063773213045994,Invesco S&P 500 Equal Weight ETF,,,29.63,,,,,,22.586449,,,1.2852854,1.58,,2025-10-29T04:20:30Z,us_all
ILTB,51.72,2.12,51.00550003051758,50.2676163482666,0.004964917303552367,0.8227087193092082,0.0031031777182028986,0.028435082106635257,iShares Core 10+ Year USD Bond ETF,,,,,,,,,,,,,4.76,,2025-10-29T04:20:30Z,us_all
AGIO,43.43,22.58,41.703000450134276,39.2384001159668,0.03489194434971452,1.191574707194906,-0.000460309721806329,0.08196315310298163,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,2.52,0.3606979085113522,-11.291327217125382,-10.2012,0.64045995,,3.8467672,,-0.2565712663517869,1.8404882,0.0,0.0,2025-10-29T04:20:30Z,us_all
BSCQ,19.55,11.2,19.52683620452881,19.473736000061034,0.0023703947145604226,1.9057025541872652,0.0005116848037227673,0.0029684444259177045,Invesco BulletShares 2026 Corporate Bond ETF,,,,,,,,,,,,,4.16,,2025-10-29T04:20:30Z,us_all
SAIL,22.49,43.41,22.543249988555907,21.76330005645752,0.04709677921954123,0.7062652104414414,-0.008377448478881111,0.018568833733188406,"SailPoint, Inc.",Technology,Software - Infrastructure,12.52,0.23162590841257225,-0.2890867618972034,-0.14824,,,77.43957,,-0.0048674168915097986,1.8365179,0.0,0.0,2025-10-29T04:20:30Z,us_all
MBVI,10.12,1.01,,,,1.4884637498955444,0.006965143631415316,,M3-Brigade Acquisition Vi Corp.,,,0.35,,,,,,,,,-3373.3333,0.0,,2025-10-29T04:20:30Z,us_all
BITU,51.14,188.66,53.27000007629395,52.77747894287109,0.07368847428603312,0.5281051525800212,0.026083451707073158,-0.03623994771586525,Proshares Ultra Bitcoin ETF,,,,,,,,,,,,,7.9,,2025-10-29T04:20:30Z,us_all
RWO,45.86,2.4,45.59249973297119,45.339125595092774,0.010108412882045456,0.5426128436720014,-0.0028267245786186557,0.0019663568207946014,SPDR Dow Jones Global Real Estate ETF,,,,,,,,,25.213043,,,,3.62,,2025-10-29T04:20:30Z,us_all
APA,22.73,158.44,23.34684009552002,22.995637550354004,0.04959327117213966,1.2447337390666022,0.017913104339316366,-0.05335762270079858,APA Corporation,Energy,Oil & Gas E&P,8.13,0.17610822563111483,,0.37546003,0.20436001,2.339341465245866,7.8650513,0.5424173310344829,0.11470330978074894,1.3810073,4.28,0.346,2025-10-29T04:20:30Z,us_all
TVTX,29.81,51.83,26.784499835968017,23.67729991912842,0.0377929296841705,1.0462654723835254,0.07230216849079185,0.2472803322904631,"Travere Therapeutics, Inc.",Healthcare,Biotechnology,2.66,0.6054682658808301,-0.5158057424236071,-0.110530004,-7.05729,,,,-0.05746476873665936,81.00543,0.0,0.0,2025-10-29T04:20:30Z,us_all
PKW,134.04,3.57,132.08441467285155,131.39604766845704,0.012555200135670096,1.2578998495981155,0.012832879474472314,0.011762559505305692,Invesco BuyBack Achievers ETF,,,,,,,,,17.313454,,,,0.96,,2025-10-29T04:20:30Z,us_all
YPF,33.85,121.87,26.292499828338624,27.559999885559083,0.07250475641816606,1.3247401452173313,0.36989072150115376,0.3935774886069492,YPF Sociedad Anónima,Energy,Oil & Gas Integrated,13.28,0.12527213886437183,0.04291267167660016,0.081,0.0975,2.640169681411246,10.919354,0.012383514379520262,-1.0218141642517378e-06,0.0009483884,0.0,0.0,2025-10-29T04:20:30Z,us_all
OP,1.74,1.3,1.6802500009536743,1.5037000012397765,0.16986863175512698,7.365623903161464,-0.12121212486101285,0.4146341321583238,OceanPal Inc.,Industrials,Marine Shipping,0.01,0.35580524344569286,-0.702085440821726,-1.17232,-0.23819,,,,-1.9256537661482496,0.0071526347,0.0,0.0,2025-10-29T04:20:30Z,us_all
CORN,17.91,1.05,17.54250011444092,17.545599937438965,0.009281730259306611,2.5911523452783136,0.025773240924144236,0.02636097790033398,Teucrium Corn Fund,,,,,,,,,,,,,0.0,,2025-10-29T04:20:30Z,us_all
TZOO,8.31,1.17,9.955499982833862,9.877199993133544,0.06326284412094899,5.964929767691216,-0.17559519022680603,-0.15462863844217545,Travelzoo,Communication Services,Internet Content & Information,0.09,-0.006806586408134807,0.16806722689075632,0.086169995,6.3294096,6.158261214243245,9.233334,0.07240648996555574,0.18909519232419628,-13.025079,0.0,0.0,2025-10-29T04:20:30Z,us_all
MGV,138.82,32.38,137.93050079345704,136.2485906982422,0.009945055863049715,0.9561656149989486,0.002165774202314674,0.007840872571391655,Vanguard Mega Cap Value Index Fund,,,,,,,,,21.039183,,,,2.03,,2025-10-29T04:20:30Z,us_all
SSSS,9.03,1.93,9.24399995803833,9.027199935913085,0.03367030933251893,0.8079131054963813,-0.005506628981826633,0.0033333036634657365,SuRo Capital Corp.,Financial Services,Asset Management,0.23,-2.2024158166775845,,-15.931601,0.294,,4.583756,,-0.013880161963270255,0.9831246,2.78,0.0,2025-10-29T04:20:30Z,us_all
RXRX,5.91,422.08,5.857000017166138,5.215299987792969,0.11293207763983375,0.5353582483011069,-0.03273327033255835,0.21106551410177454,"Recursion Pharmaceuticals, Inc.",Healthcare,Biotechnology,2.58,0.33302944662229916,-10.07094584121276,-9.16751,-0.86344004,,,,-0.18593458446991193,2.7824857,0.0,0.0,2025-10-29T04:20:30Z,us_all
TARK,86.04,7.26,85.46251487731934,75.35448593139648,0.06512278481572305,0.8836625347870061,0.010836209008463715,0.047933042722472896,Tradr 2X Long Innovation ETF,,,,,,,,,,,,,,,2025-10-29T04:20:30Z,us_all
KLAR,38.9,119.56,38.76149978637695,,0.057888364955253166,0.4111726623246056,0.04936611400377755,0.0613915390538593,Klarna Group plc,Technology,Software - Infrastructure,14.7,0.21172194457064974,-0.0620384047267356,0.15188,-0.03885,24.530489576853693,,,0.2597830734274615,6.1540895,0.0,0.0,2025-10-29T04:20:30Z,us_all
FUMB,20.07,1.13,20.059827995300292,20.05145107269287,0.0024828523259498524,1.2498174631762382,0.0004985159096746461,0.0007955034840845254,First Trust Ultra Short Duration Municipal ETF,,,,,,,,,,,,,2.98,,2025-10-29T04:20:30Z,us_all
THRM,36.83,7.64,35.035000038146975,35.403000030517575,0.03406578792160459,0.9106101498025655,0.049586824477071856,0.08132708003751987,Gentherm Incorporated,Consumer Cyclical,Auto Parts,1.12,-0.008816426107294606,0.06677446211219441,0.07197,0.04442,7.763577046048022,37.202023,,0.03847954777211122,1.5659014,0.0,0.0,2025-10-29T04:20:30Z,us_all
VTYX,7.38,70.51,4.324499988555909,3.2646999979019165,0.10340689898623093,0.6585126556048715,0.9627659928615195,1.372990470539397,"Ventyx Biosciences, Inc.",Healthcare,Biotechnology,0.53,,,0.0,-0.48564997,,,,-0.32286722826782943,2.5110583,0.0,0.0,2025-10-29T04:20:30Z,us_all
CBRE,159.44,240.49,156.8995018005371,159.94080017089843,0.0228791940546395,0.8222301344980445,-0.008950785664478156,0.01193199360207764,"CBRE Group, Inc.",Real Estate,Real Estate Services,47.45,0.11950295783905607,0.042305269787948775,0.04923,0.14091,20.952266677593457,44.78652,0.6806462006079028,0.020071148767404248,5.475463,0.0,0.0,2025-10-29T04:20:30Z,us_all
NSC,280.4,337.72,290.8149978637695,285.84419921875,0.015592511277223331,1.274684757038765,-0.03236940065679461,-0.06660899943975085,Norfolk Southern Corporation,Industrials,Railroads,62.92,-0.002714708785784836,0.4145179832484809,0.36578,0.2048,13.933956870809004,21.40458,,0.02558236248112673,4.15549,1.92,0.41189998,2025-10-29T04:20:30Z,us_all
BFH,64.94,51.66,58.822500228881836,61.24940032958985,0.03474085738158411,1.112937633321263,0.06581326302553503,0.16442535249013135,"Bread Financial Holdings, Inc.",Financial Services,Credit Services,2.96,-0.10640279394644936,,0.29167,0.14777,,10.914287,0.1124732014963056,0.6205485276921442,0.90058106,1.39,0.1412,2025-10-29T04:20:30Z,us_all
AKBA,3.09,8.03,2.9270000100135802,2.946000003814697,0.046232075328633236,0.940761617024256,-0.0096153757981291,0.13186809252038123,"Akebia Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,0.84,-0.17697291687005134,0.003882532530321548,0.22713,,37.60010142196334,,,-0.002905840400665248,27.837837,0.0,0.0,2025-10-29T04:20:30Z,us_all
MDYV,83.39,8.03,83.29749984741211,83.33017425537109,0.015580829274792018,0.9085939361657391,-0.003941732277150001,-0.00023983061482613088,SPDR S&P 400 Mid Cap Value ETF,,,,,,,,,17.570478,,,,1.84,,2025-10-29T04:20:30Z,us_all
SCHE,34.27,56.89,33.634500122070314,32.85880004882812,0.01423069384983635,0.7213876215507821,0.02024412926724528,0.026970379223445695,Schwab Emerging Markets Equity ETF,,,,,,,,,15.018762,,,,2.44,,2025-10-29T04:20:30Z,us_all
PHI,19.36,2.17,18.991999912261964,19.69380001068115,0.016445913212937677,1.1842394029200962,0.010438453263686531,0.035294108047317696,PLDT Inc.,Communication Services,Telecom Services,4.18,0.02787350736894001,-0.007608854604613753,0.27292,0.26883,3.9672080393684572,7.68254,1.259432786885246,0.03657207312833195,0.033798527,8.78,0.65919995,2025-10-29T04:20:30Z,us_all
RWM,16.33,160.17,16.535499858856202,16.8783203125,0.021495039967472124,0.9231880998922932,-0.007294883505644001,-0.02739731785219146,ProShares Short Russell2000,,,,,,,,,,,,,4.59,,2025-10-29T04:20:30Z,us_all
ITIC,261.42,8.84,263.80749893188477,256.1690484619141,0.02832608422623658,0.9429441864592268,-0.013769924154489188,-0.023932992815954623,Investors Title Company,Financial Services,Insurance - Specialty,0.49,0.14926807563959965,,0.21450001,0.12548,8.843711343752016,14.938287,0.39415005277044857,0.05539126475962816,1.8542532,0.69,0.10520001,2025-10-29T04:20:30Z,us_all
BZH,23.81,6.67,23.445000076293944,24.552200050354003,0.032337868295988975,0.8735255047323595,-0.0025136728605553715,-0.030142557805096115,"Beazer Homes USA, Inc.",Consumer Cyclical,Residential Construction,0.71,0.055923889277840866,0.029358089643124197,0.012159999,0.05649,17.50564637956262,10.773755,2.5972859096674243,-0.03357446511278228,0.5683256,0.0,0.0,2025-10-29T04:20:30Z,us_all
FJAN,50.79,1.69,50.24634990692139,49.785459976196286,0.006522646155434795,1.2608315637399043,0.008138146858269746,0.012660794570542144,FT Vest U.S. Equity Buffer ETF - January,,,,,,,,,28.494059,,,,0.0,,2025-10-29T04:20:30Z,us_all
EXPD,119.4,115.46,119.32249946594239,120.6897999572754,0.02112346822083827,0.9117785071362368,-0.013467712714682722,-0.026021656801581416,"Expeditors International of Washington, Inc.",Industrials,Integrated Freight & Logistics,16.2,0.1398268407577974,0.09901606828266127,0.09342,0.39038,13.301124768701369,19.477978,2.4046886419753086,0.05180964164653104,7.3495016,1.29,0.2447,2025-10-29T04:20:30Z,us_all
MCSE,14.53,1.38,14.574449968338012,14.35165994644165,0.011170076336312893,2.1020525492116776e-05,-0.0039062609777605894,0.012821407386998773,Franklin Sustainable International Equity ETF,,,,,,,,,31.081566,,,,0.58,,2025-10-29T04:20:30Z,us_all
AACI,10.3,3.05,10.391249942779542,10.337940006256103,0.011239852033259036,0.37291561531009054,0.004390251345750773,-0.013321826601645492,Armada Acquisition Corp. II,Financial Services,Shell Companies,0.41,,,0.0,,,,,,-37.849262,0.0,0.0,2025-10-29T04:20:30Z,us_all
FAST,41.63,283.9,44.486000061035156,46.97620018005371,0.027590002459046917,0.8956258828623396,-0.03901197226718589,-0.1511011359925548,Fastenal Company,Industrials,Industrial Distribution,47.79,0.027127826098792607,0.20103159086231734,0.20696,0.32742,26.74869199797145,39.273586,3.415094434782609,0.01823958501878566,12.272996,2.07,0.7981,2025-10-29T04:20:30Z,us_all
MATW,23.31,5.04,23.441999912261963,24.13639995574951,0.02503524597299219,0.9806507846695995,-0.0021404598930970797,-0.03995062575252084,Matthews International Corporation,Industrials,Conglomerates,0.72,-0.04527576218993501,0.022781925793411803,0.059120003,-0.12808,8.65596194679252,13.631578,1.8131920723596702,-0.025019918505536757,1.3968121,4.27,1.131,2025-10-29T04:20:30Z,us_all
FMDE,36.02,29.92,35.880000305175784,35.88124229431153,0.01569564689247796,0.5638421472152508,0.00027775997491463755,-0.0035961566425432023,Fidelity Enhanced Mid Cap ETF,,,,,,,,,22.005386,,,,1.21,,2025-10-29T04:20:30Z,us_all
ADPT,16.9,29.18,16.008000087738036,14.244100074768067,0.04890533905911989,0.46072377079782584,-0.02593664282682473,0.1296791160051094,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,2.61,0.050981935211069196,-0.5901537891782317,-0.42521,-0.57598996,,,,-0.03193139013780491,14.309907,0.0,0.0,2025-10-29T04:20:30Z,us_all
ZEO,1.97,0.96,1.5672500014305115,1.5146799957752228,0.10825235933680079,0.1838449502785579,0.08241756694240032,0.45925925468057605,Zeo Energy Corp.,Technology,Solar,0.23,-0.33226898895744417,-0.31420242093727874,-0.15764,-0.59883,,,,-0.011746573499537354,-0.732342,0.0,0.0,2025-10-29T04:20:30Z,us_all
MANU,17.88,8.44,17.01499981880188,16.538599948883057,0.03851072090451609,0.4014117149812927,-0.0366379485313878,0.1809774607206187,Manchester United plc,Communication Services,Entertainment,3.08,0.007191483252865449,-0.027651332155063508,-0.06644,-0.19504,19.648436198597935,,,-0.0688466953366601,15.907474,0.0,0.0,2025-10-29T04:20:30Z,us_all
HOVR,2.31,4.36,2.9509999990463256,2.3076000118255617,0.19666048400240782,1.006677327597636,-0.1476015091280003,-0.0905511899715512,New Horizon Aircraft Ltd.,Industrials,Aerospace & Defense,0.09,,,0.0,2.0077220077220077,,115.5,,-0.11165692642850239,20.086956,0.0,0.0,2025-10-29T04:20:30Z,us_all
