Ticker,Price,DollarVol($M),SMA20,SMA50,ATR_PCT,RVOL,RET5,RET20,Name,Sector,Industry,MktCap($B),RevYoY,OpMarginTTM,OperatingMargins(info),ROE(info),EV_EBITDA,PE,PEG,FCF_Yield,PB,DivYield,PayoutRatio,CreatedAtUTC,Source
QSPT,31.73,2.47,31.15920000076294,30.894819984436037,0.010064165843985248,0.23876765083440307,0.012284627536928827,0.024047800201472125,FT Vest Nasdaq-100 Buffer ETF – September,,,,,,,,,34.104675,,,,,,2025-10-28T07:36:01Z,us_all
CGXU,30.92,16.41,30.147000122070313,29.267399978637695,0.01509656657419116,1.0073839662447257,0.0071661012341104335,0.04600814055894986,Capital Group International Focus Equity ETF,,,,,,,,,20.475672,,,,1.32,,2025-10-28T07:36:01Z,us_all
VDC,215.52,25.25,214.55950012207032,216.35196258544923,0.00978364741994691,1.1846035674660749,-0.00773477301743053,0.011166392463300756,Vanguard Consumer Staples Index Fund ETF Shares,,,,,,,,,23.659668,,,,2.22,,2025-10-28T07:36:01Z,us_all
SPH,18.89,1.67,18.63849983215332,18.562799911499024,0.017053598474467233,0.7647989154993222,-0.004741841662725732,0.016137667272627,"Suburban Propane Partners, L.P.",Utilities,Utilities - Regulated Gas,1.24,-0.07138429072610153,0.14024365935250313,0.0189,0.15496999,9.465345986748805,12.763513,,0.04037876081996114,1.9127176,6.88,0.87839997,2025-10-28T07:36:01Z,us_all
PINC,28.1,40.38,27.95349998474121,27.023469657897948,0.006489571821182704,0.5720072101164336,0.0028551007280190888,0.010791408368430622,"Premier, Inc.",Healthcare,Health Information Services,2.32,-0.10859244953164982,0.0011020622191148545,0.16570999,0.04165,8.973858827716146,41.32353,,0.12613466915025848,1.5154784,2.99,1.2353,2025-10-28T07:36:01Z,us_all
KOID,31.66,2.6,31.753649997711182,30.893139953613282,0.023075510436946018,2.0475030450669913,0.00285081258973352,-0.0047154863580199935,KraneShares Global Humanoid and Embodied Intelligence Index ETF,,,,,,,,,39.450943,,,,,,2025-10-28T07:36:01Z,us_all
IFRA,54.02,9.23,53.17150020599365,52.29966346740723,0.014566042175354755,1.1305187395769332,0.006333832910859982,0.028560548113595097,iShares U.S. Infrastructure ETF,,,,,,,,,20.546173,,,,1.69,,2025-10-28T07:36:01Z,us_all
CAI,30.25,19.93,31.12150020599365,33.304400024414065,0.05638017620640634,0.7758149699508287,-0.03968253968253965,0.008333333333333304,"Caris Life Sciences, Inc.",Healthcare,Biotechnology,8.74,0.34669157999268285,-0.134931133925004,-0.09917,,,129.58362,,-0.020634439672957066,18.777157,0.0,0.0,2025-10-28T07:36:01Z,us_all
ROBT,56.58,6.04,54.83544998168945,52.73546005249023,0.02348210185294059,0.9090909090909091,0.023167108083551602,0.07510023339222505,First Trust Nasdaq Artificial Intelligence and Robotics ETF,,,,,,,,,29.896656,,,,0.42,,2025-10-28T07:36:01Z,us_all
TRP,50.49,120.59,52.62650032043457,52.29760025024414,0.01658037609397312,0.5884495731291164,-0.02037251102850124,-0.05555550798481945,TC Energy Corporation,Energy,Oil & Gas Midstream,52.5,0.03798899525137567,0.43278688524590164,0.43376,0.12813,13.659716849203612,17.291096,0.5154472924387754,0.011937252658134,2.098591,4.83,0.85150003,2025-10-28T07:36:01Z,us_all
CIM,13.07,8.01,13.017000102996827,13.397780380249024,0.020002185664393192,1.0684643069917001,0.008487627805051634,-0.004569719656796423,Chimera Investment Corporation,Real Estate,REIT - Mortgage,1.09,0.2596157602750431,,0.57557,0.073189996,,10.2109375,,0.009622452200807208,0.40358192,11.32,1.1563,2025-10-28T07:36:01Z,us_all
DOMH,6.06,1.63,6.266500020027161,6.271336612701416,0.08038661849239939,0.4783620288506282,0.0306122151080499,-0.16413793892695983,Dominari Holdings Inc.,Financial Services,Capital Markets,0.09,7.899460519862679,-1.0872907672498675,-0.56976,-0.27444,,,,-0.08079455179569014,1.0546467,0.0,0.0,2025-10-28T07:36:01Z,us_all
GRPN,20.85,24.8,21.564000129699707,23.226600074768065,0.050702291765265826,0.8270202551016118,-0.016509451361981786,-0.10322579004431287,"Groupon, Inc.",Communication Services,Internet Content & Information,0.84,-0.04341146996562506,0.02461112010940098,0.018760001,-0.1521,23.65065541745704,35.948277,,0.07775166011304283,16.469194,0.0,0.0,2025-10-28T07:36:01Z,us_all
RECS,41.3,36.65,40.30299968719483,39.72079978942871,0.013145966906293261,1.3980372494450892,0.01975306758174189,0.028642532191198056,Columbia Research Enhanced Core ETF,,,,,,,,,25.031645,,,,0.6,,2025-10-28T07:36:01Z,us_all
COKE,128.17,59.83,124.83474235534668,120.46036834716797,0.020786968923544195,0.7429544651177737,-0.0318050033893601,0.10384553165089105,"Coca-Cola Consolidated, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,11.14,0.036949691442167865,0.13064977575848385,0.14663,0.4145,10.315933380500367,19.072918,1.1773406172839507,0.04154376441263418,6.830997,0.78,0.1192,2025-10-28T07:36:01Z,us_all
ANF,73.91,152.85,74.68400115966797,85.0888005065918,0.030819334141480588,0.9488142239930756,0.10892726136565134,-0.12811128242324055,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,3.48,0.15602905802049527,0.14579860126586497,0.13881,0.43403,4.605168609594038,6.7008166,0.4085863780487804,0.08645795557337577,2.6919436,0.0,0.0,2025-10-28T07:36:01Z,us_all
KNX,45.1,232.69,44.01699962615967,42.879954223632815,0.042730441012127064,0.797025255672375,-0.05192350717992267,0.12328759053848692,Knight-Swift Transportation Holdings Inc.,Industrials,Trucking,7.36,0.03756941910446243,0.040210257916143764,0.04484,0.019960001,9.629752343166306,51.839077,,0.0025848643374187692,1.0292808,1.59,0.79550004,2025-10-28T07:36:01Z,us_all
VOX,190.54,40.51,185.63349685668945,184.90280975341796,0.015013733516973908,0.3866597676278282,0.015401009771642604,0.010286251960948567,Vanguard Communication Services Index Fund ETF Shares,,,3.48,,,,,,20.96832,,,1.3022765,0.9,,2025-10-28T07:36:01Z,us_all
MKC,67.13,195.81,66.7370216369629,67.45463432312012,0.019842377036994114,0.6218790765923673,-0.00915133205287133,0.011906968891800318,"McCormick & Company, Incorporated",Consumer Defensive,Packaged Foods,18.01,0.009231184893878863,0.1577534555377588,0.17091,0.1385,17.262657604456823,23.228373,21.11670272727273,0.024733016668103278,3.1316473,2.69,0.6146,2025-10-28T07:36:01Z,us_all
FCNCA,1786.1,256.32,1748.9335083007813,1855.8925952148438,0.03059780535487272,0.7476830882865305,0.022949173620569807,-0.0065079947293438245,"First Citizens BancShares, Inc.",Financial Services,Banks - Regional,22.76,0.08605871190981129,,0.37021,0.10381,,10.581788,0.2032931290283473,0.04091317077405265,1.0679051,0.47,0.0462,2025-10-28T07:36:01Z,us_all
WTBA,21.83,0.91,20.04349994659424,20.083199920654298,0.03203324700524358,1.6906820365033621,0.10643691992867121,0.06800388225687115,"West Bancorporation, Inc.",Financial Services,Banks - Regional,0.37,0.008384835935011159,,0.48356,0.13143,,11.489473,0.20121669001751316,0.06909394961238603,1.4495351,4.58,0.5263,2025-10-28T07:36:01Z,us_all
NESR,12.56,10.19,10.803750038146973,10.06689998626709,0.04462010609409474,0.9860605051756771,0.10660792929332819,0.19619051615397143,National Energy Services Reunited Corp.,Energy,Oil & Gas Equipment & Services,1.25,0.13595161944821377,0.09696746764431373,0.08274999,0.08169,5.347939536733423,16.526316,,0.08477651560857427,1.2929792,0.0,0.0,2025-10-28T07:36:01Z,us_all
SMU,19.99,93.72,24.542999935150146,23.337099838256837,0.33272709392921307,0.6414128487330433,-0.27097010519702414,-0.10918006705129268,Tradr 2X Long SMR Daily ETF,,,,,,,,,,,,,0.0,,2025-10-28T07:36:01Z,us_all
QBUF,29.18,3.6,28.813999748229982,28.568339920043947,0.006780588834915719,0.18492984021412928,0.008990326009541194,0.0183213961245845,Innovator Nasdaq-100 10 Buffer ETF - Quarterly,,,,,,,,,34.437893,,,,,,2025-10-28T07:36:01Z,us_all
XP,17.63,123.34,16.945499992370607,17.73259994506836,0.032092208696066646,0.3861337739484412,0.00973654554456016,-0.07356812797497014,XP Inc.,Financial Services,Capital Markets,9.26,0.1366886583828395,-0.6163909852335837,0.30538,0.23323,,10.4319515,0.48520704651162794,1.106977590171883,0.4171596,3.7,0.4412,2025-10-28T07:36:01Z,us_all
OBIO,3.95,1.43,3.265500020980835,2.8620000076293945,0.09095841999862951,1.0872607846126132,0.012820500280416924,0.6056910513949036,"Orchestra BioMed Holdings, Inc.",Healthcare,Biotechnology,0.21,-0.04420289855072468,-24.207540760869566,-23.11842,-3.13818,,,,-0.3052938311346955,493.74997,0.0,0.0,2025-10-28T07:36:01Z,us_all
POM,4.7,15.21,,,0.11048631551217429,0.7393265369168983,0.09813074272620037,,Pomdoctor Limited,Healthcare,Pharmaceutical Retailers,0.56,,,-0.076220006,,,,,,-0.07861766,0.0,0.0,2025-10-28T07:36:01Z,us_all
GRID,157.92,56.9,153.45099945068358,148.80134033203126,0.015482521043398945,0.8695048845470693,0.015954681475728316,0.05519172995267807,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index Fund,,,,,,,,,28.243015,,,,0.98,,2025-10-28T07:36:01Z,us_all
GAB,6.1,2.47,6.03100004196167,6.019893417358398,0.014402816336539566,0.852286034786682,0.01328902391354192,-0.0016366986355668134,The Gabelli Equity Trust Inc.,Financial Services,Asset Management,1.89,,,0.36283,0.14686,,6.7777777,6.529650963391136,,1.1269166,9.84,0.6667,2025-10-28T07:36:01Z,us_all
AEC,7.48,1.98,9.045500040054321,7.285200033187866,0.16634834416885666,0.4323038586423016,-0.06030150964487013,-0.22727274966365252,Anfield Energy Inc.,Energy,Uranium,0.12,,,0.0,-0.27383,,,,-0.10501440522322306,2.2110553,0.0,0.0,2025-10-28T07:36:01Z,us_all
PONY,19.68,117.9,21.060249996185302,18.360699863433837,0.08782301909469725,0.8551984763532631,0.0025471801603085265,-0.1338027772910998,Pony AI Inc.,Technology,Information Technology Services,6.56,0.04347765615655286,-3.2397497533222768,-2.85565,-0.41481,,,,-0.019803084791165087,8.884876,0.0,0.0,2025-10-28T07:36:01Z,us_all
ANSC,11.09,3.27,11.020299911499023,10.96067995071411,0.002654820596587531,0.01696295291084272,0.0004512738696162977,0.010483114705457597,Agriculture & Natural Solutions Acquisition Corporation,Financial Services,Shell Companies,0.48,,,0.0,0.024335719956141602,,85.26923,,0.0008823835764455258,-18.02439,0.0,0.0,2025-10-28T07:36:01Z,us_all
BGX,11.76,1.07,11.744849348068238,12.03524477005005,0.013375832313103412,0.8359353601752945,0.020764611529294985,-0.01161352231690782,Blackstone Long-Short Credit Income Fund,Financial Services,Asset Management,0.15,,,0.0,0.0973115073111949,,12.510638,,,0.8917098207672336,9.74,1.2191,2025-10-28T07:36:01Z,us_all
MOS,29.56,151.59,31.710499858856203,32.70736888885498,0.041151162718991705,0.7123962445727368,-0.000676147999163601,-0.14812683527335058,The Mosaic Company,Basic Materials,Agricultural Inputs,9.52,-0.18788560247077635,0.07092967458723586,0.09595,0.07914,7.132663364870424,10.158075,,0.00030998578746018894,0.75425476,2.94,0.2915,2025-10-28T07:36:01Z,us_all
AVAV,380.13,481.6,376.0590026855469,304.3428002929688,0.056832068510322534,0.592845754337222,0.04419842863481627,0.23142959563443122,"AeroVironment, Inc.",Industrials,Aerospace & Defense,18.98,0.14497572273691262,-0.047462747048313714,-0.15242,-0.01704,203.7414846234511,87.99305,,-0.010653578490971054,4.26839,0.0,0.0,2025-10-28T07:36:01Z,us_all
AVMC,70.15,1.51,69.32090034484864,69.21930618286133,0.012251462392632669,0.24554088487375492,0.011813071145395204,0.010501353003148362,Avantis U.S. Mid Cap Equity ETF,,,,,,,,,19.869509,,,,1.14,,2025-10-28T07:36:01Z,us_all
SM,21.09,58.13,22.879654502868654,25.247954864501953,0.046413719483810977,0.7935606644691847,-0.007996240567438861,-0.17753599849568957,SM Energy Company,Energy,Oil & Gas E&P,2.42,0.1300382547573089,0.38322310432642137,0.38664,0.19273001,2.2833021422691533,2.9830267,0.016178101417273272,-0.29928484514724246,0.5267101,3.79,0.1103,2025-10-28T07:36:01Z,us_all
USGO,12.21,1.72,13.367249870300293,11.113499937057496,0.07818533218109867,0.8968641608267856,-0.05932199778465419,-0.03401901056141465,U.S. GoldMining Inc.,Basic Materials,Other Industrial Metals & Mining,0.15,,,0.0,-1.23531,,,,-0.04430679842988038,42.249134,0.0,0.0,2025-10-28T07:36:01Z,us_all
XONE,49.69,4.32,49.61359977722168,49.47043014526367,0.0004024937283087274,0.5522001725625539,0.00040266677070621704,0.0037978208863118645,Bondbloxx Bloomberg One Year Target Duration US Treasury ETF,,,,,,,,,,,,,4.56,,2025-10-28T07:36:01Z,us_all
WTS,276.39,36.69,277.8274978637695,278.6531964111328,0.022793872275441156,0.9009416195856874,-0.018675588006510258,0.00010866007550558443,"Watts Water Technologies, Inc.",Industrials,Specialty Industrial Machinery,9.22,0.09526820016534554,0.17727610797567483,0.21547002,0.17752,18.55865042051282,29.751347,1.2714250854700853,0.03502686172334936,4.8730564,0.75,0.19459999,2025-10-28T07:36:01Z,us_all
MBOT,2.39,7.14,2.8975000262260435,3.3030000019073484,0.07471606136970912,0.8172909582585879,-0.146428519426559,-0.2531249783467505,Microbot Medical Inc.,Healthcare,Medical Instruments & Supplies,0.16,,,0.0,-0.69801,,,,-0.13004096749012495,2.9875002,0.0,0.0,2025-10-28T07:36:01Z,us_all
ASTE,47.82,6.98,47.38549976348877,46.952400054931644,0.03187548588273684,0.8371009727359913,0.010779926162105768,-0.002295026281059376,"Astec Industries, Inc.",Industrials,Farm & Heavy Construction Machinery,1.09,-0.024734718278284218,0.053049385543088315,0.07902,0.07017,8.183684288905436,23.791044,,0.07060522507781132,1.6207972,1.09,0.2587,2025-10-28T07:36:01Z,us_all
NIO,7.04,472.58,7.194000005722046,6.732199993133545,0.05519479639836997,0.6749298973063598,-0.002832858511134684,-0.023578373841123712,NIO Inc.,Consumer Cyclical,Auto Manufacturers,17.03,0.18184109790631742,-0.32551965418669965,-0.25823998,-1.75954,,,,,-13.10987,0.0,0.0,2025-10-28T07:36:01Z,us_all
SIG,103.26,77.47,99.71100044250488,94.46080047607421,0.03428929983297176,0.6259455496684329,-0.015727780652769585,0.06783873210977931,Signet Jewelers Limited,Consumer Cyclical,Luxury Goods,4.23,-0.06516434019885375,0.03137769778866154,0.05589,0.06824,8.264279039601563,35.122448,,0.08859091176573729,2.4495897,1.24,0.415,2025-10-28T07:36:01Z,us_all
KOLD,34.04,144.07,34.93899993896484,36.189400100708006,0.06097866977853401,1.2489588858868048,0.014605117425025904,-0.05888850874332452,ProShares UltraShort Bloomberg Natural Gas,,,,,,,,,,,,,,,2025-10-28T07:36:01Z,us_all
HODL,32.51,74.48,32.59650011062622,32.22080005645752,0.03603286583886542,0.4517071062677198,0.03700152873838958,0.004635281469483665,VanEck Bitcoin ETF,,,,,,,,,,,,,,,2025-10-28T07:36:01Z,us_all
HEQT,31.82,1.86,31.35570001602173,31.047845916748045,0.007632220432987496,1.5946616477029687,0.010383249102650316,0.020525958415151146,Simplify Hedged Equity ETF,,,,,,,,,28.65981,,,,1.22,,2025-10-28T07:36:01Z,us_all
ASIX,19.75,4.83,19.883999824523926,20.285799865722655,0.03401084748142235,0.5910644481283641,0.03240987278791674,0.020144595937662713,AdvanSix Inc.,Basic Materials,Chemicals,0.53,-0.01046036154170682,0.00028249668990443954,0.08121,0.09849,5.473227826441728,6.9542255,,0.03013215570905799,0.64361596,3.24,0.22540002,2025-10-28T07:36:01Z,us_all
WSO,364.37,198.76,378.6130905151367,389.53333923339846,0.03429938730570004,1.32562147099802,-0.037484157155854514,-0.08042417163724758,"Watsco, Inc.",Industrials,Industrial Distribution,14.79,0.045930903610727825,0.10262928160355356,0.12853,0.20049,18.447871454130425,27.624716,34.530894999999994,0.0273115765452247,5.0053577,3.31,0.84669995,2025-10-28T07:36:01Z,us_all
CBRE,161.13,246.15,156.80550155639648,159.9088000488281,0.022914069444283605,1.238978024783488,0.007818363534052963,0.013651220919054019,"CBRE Group, Inc.",Real Estate,Real Estate Services,48.5,0.11950295783905607,0.042305269787948775,0.04923,0.14091,21.139280238925608,45.26124,0.6878607902735563,0.019893584679668286,5.5335007,0.0,0.0,2025-10-28T07:36:01Z,us_all
BLDP,3.41,32.43,3.437000012397766,2.710800006389618,0.08902388709391322,0.5409960952594757,-0.06318681660574876,0.2445255744386743,Ballard Power Systems Inc.,Industrials,Electrical Equipment & Parts,1.02,-0.31882033447952485,-2.2305846332078283,-1.53301,-0.38036,,,,-0.24225905255463898,1.6077322,0.0,0.0,2025-10-28T07:36:01Z,us_all
RXO,17.7,30.61,17.141000032424927,16.547800006866456,0.05508475724317537,0.5564471123679653,-0.024793325898001317,0.1737401095814799,"RXO, Inc.",Industrials,Trucking,2.9,0.15864527629233516,-0.013311746717035437,0.0070499997,-0.28426,26.011489167883212,33.39623,,-0.012627771949721164,1.8275684,0.0,0.0,2025-10-28T07:36:01Z,us_all
TXRH,174.31,180.35,170.88949966430664,169.18722106933595,0.023033659950983592,0.7023631179625961,-0.026581837108023754,0.04527466598979957,"Texas Roadhouse, Inc.",Consumer Cyclical,Restaurants,11.66,0.16012791924816794,0.09199160937570264,0.09686,0.32656,17.24059118231995,26.612213,6.823644358974359,0.03025524046586813,7.9837856,1.56,0.39330003,2025-10-28T07:36:01Z,us_all
SPRB,123.02,185.26,123.55374999046326,54.62295998573303,0.18647491636472924,0.20472399115496737,-0.16968146866665001,11.682474130108904,"Spruce Biosciences, Inc.",Healthcare,Biotechnology,0.07,-0.5132322331251858,-39.00384911470362,-39.00385,-1.33625,,,,-0.9406518601305984,5.2552433,0.0,0.0,2025-10-28T07:36:01Z,us_all
MAXI,28.31,2.04,27.81165018081665,27.65059288024902,0.06550332921305858,1.495210329029571,0.08781705638788062,0.022062542631934523,Simplify Bitcoin Strategy PLUS Income ETF,,,,,,,,,,,,,33.06,,2025-10-28T07:36:01Z,us_all
CRVL,74.46,11.48,73.7325008392334,80.76860046386719,0.024797603747698224,0.9119211311454144,0.00839657065724797,-0.03574206284123316,CorVel Corporation,Financial Services,Insurance Brokers,3.82,0.12608652464256132,0.13942528560448866,0.15033,0.33253,23.008553042351654,38.58031,1.6210214285714286,0.026971520689518864,11.156728,0.0,0.0,2025-10-28T07:36:01Z,us_all
COPJ,35.0,1.5,34.92710008621216,30.852080039978027,0.04813472202845982,0.5658171615618424,-0.03554700697115143,0.08510304886017361,Sprott Junior Copper Miners ETF,,,,,,,,,17.452202,,,,6.76,,2025-10-28T07:36:01Z,us_all
NEXN,8.5,4.32,8.621499967575073,9.236799907684325,0.04451262049314355,0.6083418507744319,-0.01960785176447344,-0.12190085412960672,Nexxen International Ltd.,Communication Services,Advertising Agencies,0.54,0.10085754820131743,0.11169239103965503,0.095699996,0.0991,4.844321061721661,8.333333,3.3333331999999998,0.298621513891593,1.095502,0.0,0.0,2025-10-28T07:36:01Z,us_all
VTWV,159.74,2.54,157.15300216674805,154.59448944091798,0.016974000112198177,0.45955303745672016,0.006489816241730839,0.027994118801736745,Vanguard Russell 2000 Value Index Fund ETF Shares,,,,,,,,,14.800742,,,,1.83,,2025-10-28T07:36:01Z,us_all
NPK,108.88,8.06,112.56199989318847,110.81099990844727,0.0367245753969458,2.8561782579338284,-0.015907466973423823,-0.007836710653294943,"National Presto Industries, Inc.",Industrials,Aerospace & Defense,0.78,0.1387924156380531,0.10594913926449669,0.07304,0.11675999,14.404544296467863,18.675814,1.0959209384961146,-0.06970392474098601,2.0674858,0.92,0.1715,2025-10-28T07:36:01Z,us_all
GDEC,37.12,1.08,36.77194995880127,36.48551979064941,0.005122787195118343,0.7299018763986916,0.005608256116977239,0.012189867281401368,FT Vest U.S. Equity Moderate Buffer ETF - December,,,,,,,,,28.44932,,,,,,2025-10-28T07:36:01Z,us_all
PULS,49.79,108.64,49.721299743652345,49.58051666259766,0.0003586491771196973,0.7488478998663999,0.0008040385030620989,0.0033039776256251763,PGIM Ultra Short Bond ETF,,,,,,,,,,,,,4.95,,2025-10-28T07:36:01Z,us_all
CARG,35.76,32.73,35.78600006103515,35.624799995422364,0.028803144924839322,0.7808172028911872,,-0.04512690005279463,"CarGurus, Inc.",Consumer Cyclical,Auto & Truck Dealerships,3.55,-0.021720726022212977,0.16463185748465597,0.24525,0.29245,16.726121011891728,28.607998,,0.06513748081287332,8.125425,0.0,0.0,2025-10-28T07:36:01Z,us_all
IXP,126.19,3.47,122.73400001525879,122.24960037231445,0.012192494803412739,0.5057303983991268,0.012273373450589098,0.01774340362562077,iShares Global Comm Services ETF,,,0.54,,,,,,21.324076,,,1.5754416,1.09,,2025-10-28T07:36:01Z,us_all
AGYS,115.14,23.48,109.85049972534179,108.39959976196289,0.027109861559023115,1.542271479011377,0.03935729065169813,0.10903486542187468,"Agilysys, Inc.",Technology,Software - Application,3.27,0.16069804265067544,0.07398878758392864,0.05915,0.05214,102.76679279337351,230.28,3.5011329794641353,0.01478323055208424,11.331561,0.0,0.0,2025-10-28T07:36:01Z,us_all
AXP,361.67,964.08,336.32518768310547,330.54720275878907,0.026324006335655785,0.8175928392162454,0.034880399617141844,0.05923413616024509,American Express Company,Financial Services,Credit Services,249.14,0.0897959183673469,,0.22052999,0.33935001,,24.031229,1.2920015591397849,0.043400201277921234,7.6870923,0.88,0.15720001,2025-10-28T07:36:01Z,us_all
CGDG,35.38,19.19,34.83350009918213,34.43437934875488,0.009446412215410092,1.2950860471761594,0.008839503164773888,0.028757475407344968,Capital Group Dividend Growers ETF,,,,,,,,,21.41452,,,,1.96,,2025-10-28T07:36:01Z,us_all
VTOL,38.59,5.86,37.9305004119873,37.772200164794924,0.030559350019535265,0.7288408993646509,-0.009496892725344708,0.06308542599608002,Bristow Group Inc.,Energy,Oil & Gas Equipment & Services,1.11,0.09099688692020913,0.09767869137324321,0.0963,0.13009,8.34079886359595,9.6475,0.8389130434782609,-0.0047386991161318314,1.1296508,0.0,0.0,2025-10-28T07:36:01Z,us_all
IDEQ,29.27,2.08,28.75950002670288,28.19665996551514,0.011374412744875623,1.5728278486364597,0.008614748313455545,0.03063383277884779,Lazard Active ETF Trust - Lazard International Dynamic Equity ETF,,,,,,,,,,,,,0.0,,2025-10-28T07:36:01Z,us_all
NKTR,62.57,56.35,58.791500091552734,48.85699996948242,0.07201077894326118,0.6626178289495598,-0.006667756349435949,0.06194843243906778,Nektar Therapeutics,Healthcare,Biotechnology,1.19,0.09215285945718033,-1.3446766487842634,-3.20206,-4.40799,,,,-0.15625727231089895,-32.186214,0.0,0.0,2025-10-28T07:36:01Z,us_all
CHWY,34.61,203.38,37.76800003051758,38.70840003967285,0.03150410517284088,1.118188300118949,-0.0760811143559913,-0.13345013018586094,"Chewy, Inc.",Consumer Cyclical,Internet Retail,14.56,0.06401443523877526,0.013164608393806803,0.022449998,0.34480998,58.858026782625885,96.138885,,0.03239233736705688,36.78002,0.0,0.0,2025-10-28T07:36:01Z,us_all
FUTU,182.04,460.54,168.40499954223634,176.12509979248046,0.05043122892805374,0.7934020194753475,0.08473355584141906,0.04831557549405874,Futu Holdings Limited,Financial Services,Capital Markets,24.84,0.3578694455007774,0.5582295762827408,0.67784,0.26268,,24.633287,22.172175517551754,,0.7614665,0.0,0.0,2025-10-28T07:36:01Z,us_all
BCTX,13.42,1.26,12.450000095367432,9.992600002288818,0.07600595939848875,0.5649837740064904,0.10543654833380778,0.2391505236226803,BriaCell Therapeutics Corp.,Healthcare,Biotechnology,0.03,,,0.0,-3.62563,,,,-3.5712349878627596,1.4139711,0.0,0.0,2025-10-28T07:36:01Z,us_all
FDD,16.29,4.75,16.037999963760377,16.015386943817138,0.010041216491935945,0.3284027218346674,0.02388441682964837,0.01432138588003773,First Trust STOXX European Select Dividend Index Fund,,,,,,,,,10.96856,,,,5.1,,2025-10-28T07:36:01Z,us_all
DCRE,52.24,1.19,52.02810001373291,51.879731063842776,0.0017557683196430284,0.9431892958982233,0.0028028394705237325,0.007714078880196817,Doubleline Commercial Real Estate ETF,,,,,,,,,,,,,5.02,,2025-10-28T07:36:01Z,us_all
DDFL,20.33,0.91,20.201700305938722,20.114680099487305,0.004610789757194361,0.19645049670722178,0.004646327837870334,0.007135474397806707,Innovator Equity Dual Directional 15 Buffer ETF - July,,,,,,,,,28.328876,,,,0.0,,2025-10-28T07:36:01Z,us_all
